omega,alpha,beta
0.3337181472089667,0.18429915511359726,0.48840928433435976
0.32994601615196534,0.18512897808272397,0.5050578802159598
0.3253404021370955,0.17647471730220185,0.4839195848945054
0.3257193153466293,0.19293240363685182,0.4940082850378755
0.3259960287366378,0.18384942738780072,0.4868471003421548
0.3301620758213704,0.17872169225772483,0.48223595242010775
0.33590184154830144,0.20044826224445367,0.4550759887040669
0.33969793632917133,0.20323824173698746,0.45117543027374696
0.33204556245405303,0.21673340185099013,0.45424961183914103
0.347317227633285,0.21821653269977753,0.42514473082774246
0.3439428104854019,0.21949938629444288,0.4560493887929585
0.3327511922402776,0.23541364576942472,0.4634424166195402
0.3380995994804231,0.2151055982947079,0.44038690232314137
0.32803092157463953,0.219844778832311,0.4394097489929135
0.34177735468970305,0.21012559451071575,0.43720187208732975
0.3482248533105251,0.20122300238966243,0.4508841275397298
0.35378928272020094,0.20588730632901758,0.42730011282490477
0.36767538634998637,0.2095540715686926,0.44064217874921796
0.37576809284523677,0.20969618415917274,0.42703937801603054
0.36191970168407617,0.22549215330696856,0.4314866344866511
0.35003505054406614,0.24515336001397528,0.43107932105210595
0.3464443754275798,0.24999885321753643,0.41402584908773055
0.3399264991324368,0.24562972204643466,0.4162499199861244
0.34417224579740446,0.22789263839917312,0.42984806559870076
0.349588837730265,0.22895254183667382,0.42393564206747025
0.3443205666619043,0.24596277813215162,0.4406154443904994
0.32612270603686405,0.25950747580888006,0.43208064308315786
0.32567394644000713,0.2292630860969661,0.45536943007514336
0.3064858659697767,0.22235924970775392,0.47851094003201405
0.3085851415134382,0.22568231620218487,0.4760997194332318
0.34454305545924624,0.20461575823412384,0.4529244656145881
0.3419059525489293,0.21183182978580095,0.4527470383648816
0.346076589834747,0.211898591409229,0.46593636652432163
0.3438912421724751,0.21276603580935238,0.4663357701524418
0.33406989033145257,0.23228575166091237,0.46215759603658957
0.31174113147926386,0.24967399697904802,0.4369358908216514
0.3172813021627432,0.26029308612142643,0.4268976789062122
0.32395476599261835,0.2662257406079507,0.44479706757266535
0.3115524025080005,0.26663648868648865,0.44726531113829326
0.3232197278378065,0.26178833548276825,0.4367591694675029
0.3168076332488978,0.23876899351901684,0.45639425160127417
0.33174588189993875,0.20861151359322522,0.46251082927149056
0.3246782805759582,0.22853144219029986,0.46673008215233425
0.3250584566237136,0.2161094484802511,0.45889486932611373
0.3120803154457733,0.2178448707639703,0.4759757354699325
0.2927820285524305,0.20349441740853755,0.4958535288946959
0.30009712878784406,0.19610618390158316,0.507122375436709
0.3130025040495999,0.19226439972900727,0.48998070981380604
0.28387357378672373,0.19879869462779917,0.4932572906979265
0.29390223999185744,0.20292970214784042,0.49151278659681147
0.28669596395115066,0.21403078583379487,0.5126142578556014
0.2713814220521807,0.23731450091777517,0.5237586592712012
0.25761888181463066,0.2348767600752172,0.512545843939501
0.2659449561486411,0.22155198029276346,0.5179554667046334
0.27337246718957653,0.21317925900785986,0.5147035777194204
0.2473913795322304,0.2390763736952819,0.5318104268534446
0.25609626858398915,0.2243812424007836,0.5286254424852945
0.2662865647791639,0.20380528307275952,0.5314185573726333
0.26895964906114,0.19735491270328098,0.532051708786929
0.25135957067207976,0.19566839716168324,0.5520262150274
0.270286742571369,0.19658836848350958,0.5383881107053979
0.28025474079470103,0.21864288326445402,0.5265317569984724
0.2624484822822392,0.2200359333878066,0.5304266720811698
0.2682685630064767,0.23156451438802267,0.5110822179827157
0.26079208887580935,0.2401472158776486,0.522000991582175
0.2763552492147007,0.24949946077889537,0.5038821800462443
0.27152674183946107,0.2497351664147901,0.49642674024639244
0.2740331363614703,0.243249553042966,0.4974739524720703
0.2870080931341342,0.2434581838442818,0.5015416873467221
0.27970629464310104,0.24073029205465496,0.49587982353640137
0.26680290184499816,0.2524242038687985,0.5047395271591687
0.25567184637821583,0.22590903536274104,0.5243169301292765
0.2738088214206047,0.2142401831873226,0.5096595654181411
0.26424844242331885,0.21289069472730357,0.532210085356901
0.2900993091382814,0.2030510879174563,0.5206374405794065
0.2913472756627865,0.20096698543501063,0.5086559141920868
0.28922586831343966,0.2046420687855702,0.5208111497665877
0.2602029183520236,0.19647771923873542,0.5388902408251117
0.2656547201907128,0.20286538178148406,0.5464910151230059
0.2645872960330299,0.191675319156912,0.530997053526961
0.2563949171431981,0.20355170321659039,0.5468304411614544
0.25505744294368893,0.2055674820549764,0.545235357131946
0.2555868853008212,0.19669938719104907,0.5526104469880898
0.23898162080822488,0.209416645035192,0.5545397948296649
0.24676455570986622,0.19816551596008544,0.5604987989006803
0.2513922110906124,0.20141296942654185,0.5472729156278207
0.2600071299439267,0.19539658900637302,0.5383903602018631
0.2574173071582207,0.1930879935803118,0.5481240752326902
0.24927999469860534,0.1795898704654371,0.5838368256739669
0.2330205665837826,0.19663348061478558,0.5765764378992903
0.23613180831893396,0.19616049541543493,0.5782023895425533
0.2490901026912039,0.20294973802732033,0.5715513739775658
0.26749221003082524,0.20694353564462628,0.5608722915185964
0.2577906968708337,0.20272848602926963,0.5531055021012402
0.25992224630463806,0.21791315533155406,0.5348564945187246
0.26408774833726134,0.22105191132692248,0.5347737700335616
0.28068872660848315,0.20120863731046368,0.5305729877051634
0.28609677584512233,0.18048519064671423,0.5313197652882209
0.2683268352269631,0.188848521942775,0.5377266682329757
0.2655891892193589,0.20244729229100694,0.5548336408190913
0.25489019875879304,0.18450681555521894,0.5512683171463213
0.2700870970415786,0.18342453529207023,0.5462762697171852
0.2787316470907234,0.18716669433053387,0.5369170510731817
0.2864806476198115,0.1869349667404753,0.5215734618077544
0.2842149225925316,0.18325978652569883,0.5324991685794487
0.2902023280924326,0.18325490885441412,0.5286224832725898
0.30634030246843,0.18765522724440778,0.5179179848256945
0.3093348887611152,0.19308977439693725,0.510572251130096
0.30918647818233375,0.184921315603598,0.5100119335395336
0.2934380582660676,0.21514251792897704,0.48504862588606434
0.2950996787501426,0.21846021324089474,0.4951248493694354
0.29403966744192594,0.2323809910386907,0.4900531835627371
0.3203832408383291,0.21633147669264643,0.4652051072707108
0.3157137797502789,0.22580616406668214,0.46065485444742255
0.31603585650144067,0.24760296343565585,0.45206419466850556
0.3496107592732389,0.23270478399847913,0.4312387067027873
0.3448740047488356,0.2289532728557153,0.43802657835434433
0.3431275951048827,0.22890982529767415,0.4502858546142264
0.3402515549024712,0.23679322579215942,0.4492453148681913
0.32699300938751424,0.24933276501762114,0.44127948568312936
0.3228103093819287,0.22713641427302017,0.4513311579637507
0.2985712009757177,0.23282333459868826,0.46554712970375944
0.3028307203593205,0.2375355327341011,0.4661337835221698
0.305388898880681,0.22238515752629864,0.4568394456437709
0.31415194215222236,0.2110768399942386,0.4574387159866254
0.30904754741173207,0.22170495065618265,0.45583215165076374
0.32229380000918745,0.2273469880969178,0.4467212540190962
0.33917092294058326,0.22454511182375952,0.44045736091505355
0.3392705654763762,0.24916849118955692,0.42541035984762554
0.351204848419824,0.23690244178790926,0.43507041537381197
0.33824400201581645,0.24515253106525015,0.4367170429642582
0.33203952341126997,0.23418589911132726,0.4403742066924048
0.3416342928903671,0.2535841417638902,0.443826667899691
0.33528267209119006,0.23631773202973283,0.4385900478347731
0.322544121164679,0.23508601187438713,0.44473791567325577
0.33395048403297745,0.2516241996856468,0.44607953514324117
0.30570271587847053,0.25296071983533674,0.43988912851101
0.3076078346103168,0.26264770088683687,0.433580076978057
0.33351903323559867,0.2651941368288664,0.42041716627688885
0.337148464700756,0.25496697267787244,0.4134090047668133
0.3481406044077143,0.2706885857709088,0.40439757367669155
0.3389743265306026,0.27402841887276935,0.40638599935288283
0.33005360145985163,0.25881552046541123,0.42459437548254286
0.342933376497873,0.25742436153585335,0.4330139034782121
0.3196115434382966,0.22883546599223206,0.4478872033808543
0.33652544096240133,0.21310645426638625,0.4596599614987139
0.34854484628113375,0.22718857475521193,0.43264781035619365
0.3479240910159046,0.22558630252818407,0.4505830185730144
0.32825506690020484,0.22998885404500558,0.46944274611592113
0.32536466390930513,0.22600022572989073,0.4753385886318062
0.31667268448762725,0.24134419166813367,0.4537457185615586
0.3185936997849975,0.2363702231845899,0.4819953413467308
0.3261951472114886,0.22502492917069106,0.46514210490222174
0.3108986231399084,0.2419615727292703,0.46674345013484503
0.3068224757654482,0.20520696434716337,0.49461818981516104
0.31142570625219146,0.22401817622352704,0.4809759387604714
0.29431079940861177,0.24271714195152375,0.493335037792104
0.28935988794639533,0.24507243049554636,0.4673626663986941
0.313238679448546,0.24899927059448393,0.45649466966439334
0.2928569568193978,0.2571671852109274,0.46676346365644605
0.31090684308267597,0.253787794351288,0.47239200814801335
0.31211849477767245,0.2692057868592299,0.44614033506181006
0.34119821685212387,0.25866011151100404,0.42166971867141095
0.3207980393767316,0.23591194961443743,0.43335563725931536
0.3461322248599762,0.234030415350993,0.44827939722841226
0.343708775702827,0.2244737442033155,0.4549837952393805
0.34921414807688556,0.20038401944211376,0.4437605200534999
0.34055184118729737,0.22811338274039028,0.4660457853496079
0.35340630455901223,0.21375790448867907,0.4392843716040487
0.3614406542836318,0.21507649512315866,0.43324928311923055
0.3510098875293306,0.22584816362711407,0.4234963525439636
0.3350516951833782,0.24576773012632774,0.4259565225433147
0.35288856957075776,0.24877372818614016,0.42521191728124536
0.33571149557357083,0.23616081663844954,0.43633847928538255
0.33720956938627605,0.23615348076406292,0.45954576989885904
0.3494438253485186,0.20378990922602055,0.4634988375043217
0.32837872325498463,0.19498479397865578,0.46661415068191614
0.32400227820219296,0.19717572497647873,0.4887198352850886
0.32005238932518615,0.2130718144130089,0.48149228613112516
0.31094784019442306,0.2245896122853983,0.4883507754221286
0.32388485675947115,0.21461146396067776,0.47904028548706884
0.31508211705761513,0.22799561272747723,0.48773655016570044
0.2992194133245227,0.24923233568013065,0.4743800608002607
0.3270731467894548,0.22441682455973488,0.4665240754685514
0.30920653183193814,0.24220904205323418,0.46930047605099906
0.3053778207042929,0.25125079206108564,0.4674549453720363
0.29108744695281746,0.22792629814781654,0.478705865449382
0.28522507283338105,0.23390743807028627,0.4897938900254086
0.27811093464443604,0.23723415588544128,0.5028012455777429
0.2955450802784872,0.238573309783968,0.4814044367648257
0.2856894844788822,0.25033811244789583,0.48836767338836584
0.27929630282249535,0.25530450401348415,0.4802042206690673
0.2870801459398805,0.2609318123920655,0.4934762619063029
0.28534355688995094,0.2364154650981745,0.4876799816384725
0.3042789348450762,0.2396934285591119,0.4790644877812834
0.3066721445187162,0.24657052400832646,0.47402210120857813
0.30386759124669777,0.23958525880754375,0.4730049554121404
0.3208644482251146,0.21371930660055644,0.4720035166353029
0.32823489293295305,0.21531580175920614,0.4730754121453916
0.33603107831644113,0.22384804571899278,0.44851851611078836
0.33792223826597273,0.21533559488284515,0.47010815755343427
0.3523319556041913,0.18067466479048444,0.46639988187073445
0.3646258217092394,0.18388138330275774,0.45631814935110815
0.3488542155820116,0.19290398342753995,0.47249842854330976
0.33384466560358095,0.2179695127651201,0.4374226962343051
0.36748487535775576,0.21578106228577348,0.42464582528405564
0.36425005501061325,0.21462025663816597,0.4254779693421239
0.36324614953452705,0.2134127834718767,0.43657339651408233
0.37215448984039734,0.21142647721709865,0.41286874605388496
0.3931603751481158,0.22677363738896314,0.4090019045781282
0.38964182634195477,0.22448555967161918,0.410400513700855
0.38287049761805625,0.23440008096940945,0.42094336313394665
0.3516037293181672,0.23454905825408587,0.4218531972331626
0.3481621941005289,0.24249691535379408,0.44249041231254893
0.33834355592444737,0.23673024113053454,0.41250972884804954
0.3462193847603281,0.24143258961086714,0.4311560766880214
0.36197774664229765,0.22330731050759373,0.42977209583679743
0.36172791566863954,0.22574801107708323,0.4281925509402922
0.3460526880541015,0.25149932723301194,0.4294553456566242
0.3342544010938885,0.25546471737252774,0.4404914480932855
0.3250498321936227,0.23680518335869039,0.46247564841763966
0.33002974594786194,0.24712459162383996,0.465912037808325
0.3412562099758253,0.23540844303743125,0.4651283876880553
0.36369507352516417,0.2322496970619696,0.4312475883828092
0.359011656344515,0.20453819331224987,0.44767070351400035
0.3610275423402272,0.1778695652646317,0.45727358402342244
0.3723156681798901,0.2023537286939357,0.43974245206098606
0.33288738801827056,0.1942155971401373,0.4521389201912083
0.33646712819379393,0.1905313966558818,0.45488572105688174
0.3209336488684943,0.20624637408556437,0.47183441879965
0.3063871177487214,0.21383991979019273,0.47980633718287985
0.29286061143292913,0.200237245404314,0.5028906969510026
0.3064014421289697,0.19149916640444314,0.5023848989143741
0.3094120614887228,0.19762233676440155,0.49017498875609544
0.3001805527330763,0.1928651542646414,0.5054276120404618
0.3097599191258798,0.1863980284013259,0.5241693804572475
0.293623373430403,0.17161498003883968,0.5413104327765402
0.3047131138338384,0.17466937363080065,0.5375451550178983
0.29543505370249185,0.1801623542704984,0.5478758261417664
0.27677179972491506,0.19507275972400892,0.5534540385146428
0.26140891079477496,0.18446022431577572,0.5658105953848566
0.2529026302926757,0.18653294953832597,0.5781987135009383
0.24619106704445626,0.19947757827394347,0.5739380760424266
0.2380482277178017,0.184654947424245,0.5772450880995718
0.24480379779490616,0.1769812409583524,0.5782943009403324
0.2589677188620509,0.16993371700686938,0.5665606665648534
0.2771333326580768,0.1842836654696715,0.5657991520048692
0.2590717546229977,0.17599859641953156,0.5816719686869373
0.26771866554942386,0.1765919257616486,0.5830095943827973
0.25145368561711773,0.17762595756270852,0.5819240340138742
0.24102299552641074,0.19450670273965168,0.5699825871965623
0.22332583496839004,0.21566673811271403,0.5869594698320177
0.22755449177744438,0.2190706260287352,0.5603131528893434
0.23532652069781126,0.20984521039241513,0.5564015939414992
0.24063322447468238,0.20880830146186521,0.5620762571843182
0.2274526837440819,0.21503052509405093,0.5644458521653356
0.24320459093958138,0.22098390849933947,0.5471073607228034
0.2355668335718386,0.22079732357718257,0.5586972160407344
0.2534043774709796,0.2145999860973633,0.5491976812832994
0.27365361313556963,0.21586201257441429,0.529316606732555
0.2499604710826642,0.2192093043746143,0.523543223188398
0.25147428594977594,0.21460768717123416,0.5328632215963379
0.24922623807653232,0.23371894709768415,0.5307067587088029
0.2634821809588807,0.24601841987443338,0.5299584405588511
0.24247862836933906,0.2503743886356978,0.5222188446377939
0.2613701504814696,0.23070093403510608,0.51428314524579
0.2660537102722418,0.2072602059504707,0.5411743016485443
0.2616585755290019,0.21108197070829152,0.5330396421878695
0.2738441182980978,0.19088407890173298,0.5324025866029005
0.26487383408318993,0.20812579396004596,0.5383347674445429
0.2774239723660527,0.20964327441302624,0.5136008008985703
0.2750479047435015,0.2133748468133855,0.5243531390230395
0.2652551194639208,0.20497163659769743,0.5408258127987063
0.26365083278151696,0.22889550281488438,0.5346035839670592
0.2575537548255112,0.21969072486659746,0.5375397938749309
0.25168480040416513,0.20296515517424607,0.5456052441803284
0.2676751067327569,0.2135798258498992,0.5353541199638264
0.26729938409680376,0.22256105595865133,0.5267288576015516
0.266589760368445,0.2239180487241469,0.5242080667351111
0.265123244628117,0.22927721291740227,0.5137400674822801
0.2675025254309434,0.2034338433480601,0.5270996132735009
0.26491028157232077,0.18832484365984353,0.5559132424585385
0.2683188151459624,0.1934994930871419,0.5473676218848414
0.256686094537788,0.21874927716760278,0.5354374520967203
0.26649130547310923,0.21291189885031742,0.533991741286605
0.263597805345951,0.19702159779357223,0.5309053405409604
0.27536002405118226,0.20236912009974148,0.5216601214265855
0.30258035697535446,0.20836695303788758,0.5015181373258182
0.3176331584057397,0.19489917385860772,0.509830627764936
0.3107755562838726,0.20088940969047395,0.49668795513812003
0.3145517604165723,0.22786054486977766,0.4971512727328249
0.295452463845422,0.22304983022653777,0.506430678422884
0.2771128322768456,0.22517794884970807,0.521184517023651
0.26316828629580774,0.2065839784003827,0.5421154829386889
0.26280582325450946,0.2011437315334742,0.5442355688874327
0.24935360927511135,0.1961546164610031,0.5754126358402039
0.26806283613153126,0.18416480168212457,0.5328379670606088
0.2808107399223053,0.17367115337720812,0.5443163188366861
0.27482339500941905,0.18238114452357312,0.5531238453170608
0.2761659782479393,0.18875032165484218,0.540901351161586
0.2593732652380369,0.2088648190510072,0.5604206124170343
0.2486278279695667,0.21436893929178424,0.5593002744135714
0.24510745873653514,0.20473423324156045,0.5554413279394237
0.25164229114274334,0.2181630601398022,0.5432646526144653
0.23873083829095681,0.22250374032812528,0.5367131167983553
0.24151811243507693,0.24290364303395287,0.5257519835182685
0.24860065153934274,0.24317329746377345,0.540912885382388
0.231885589563261,0.24334007952563932,0.5541237304415882
0.2217427660758972,0.2433818316280802,0.5503544173791864
0.23122632420500683,0.24754847771892274,0.5433634769119694
0.251770919599252,0.2367892843386541,0.5368972718545475
0.24974482541492993,0.23827878187439017,0.5391747083585237
0.2703040142390649,0.2242023105039853,0.5330759779830168
0.2626712225779461,0.20235854110706183,0.5428640304866679
0.2584773207903282,0.20368593535470014,0.554246021772314
0.2669410932810593,0.2056671367235691,0.5432570807495168
0.2680009890915281,0.1966248435149574,0.5380961098026411
0.2920101960981431,0.2047841622742675,0.5082123757073999
0.2795013415325485,0.23113130815102167,0.5092907298274381
0.27411564415788275,0.21115368532564907,0.5400861408337583
0.2755410347480254,0.21474696519993475,0.5254304761698327
0.26510710002574783,0.22330565781690664,0.5126525346907339
0.25931068020839976,0.20724263952714905,0.5281976204201392
0.26095074531352436,0.2022393641189283,0.5578298453638748
0.24775643377768322,0.22101605020556997,0.5429888903002408
0.2388291899674913,0.21118074736463527,0.5734009573029074
0.24358785208075737,0.21345055049707143,0.5662722476426019
0.2552252626579957,0.2011783996026191,0.5637066554526409
0.249268072752211,0.17793640667432645,0.5770514057228712
0.2423928902618122,0.1840604962725108,0.5728125639035212
0.2381426417367844,0.1922549016102212,0.5691983263069413
0.2344040382153421,0.2021567241459388,0.5724890692877815
0.2499164807383656,0.20673834184684353,0.5704841780810114
0.24242515649074428,0.2144029967438737,0.5622254588260013
0.250477847947319,0.22198715600025595,0.553859505963006
0.23799149759523952,0.20040943687235704,0.5536229926245705
0.2513998337072788,0.19983238029119463,0.5434079017408894
0.27189194730114047,0.2135281805793822,0.5312643494457193
0.2520143435090068,0.23133210067024262,0.520571414735759
0.24321858414234898,0.2434963385637622,0.5226378340546598
0.23930739088626563,0.25917993260064776,0.5330072525412135
0.24309202862629598,0.2594539198055975,0.5084400457293938
0.25276938522432507,0.24734374851869298,0.49362129434013874
0.26767566380760904,0.24429183024673806,0.48804379282507027
0.27218855686708004,0.23608344920993002,0.5168271482049259
0.28152080969900356,0.22682919722568898,0.5237371086486251
0.2789801216502218,0.21180180899657575,0.5077206415952749
0.28160655631756476,0.20234631650028095,0.505601807697385
0.2765917135504969,0.19012910332895325,0.5191263374868025
0.28163373429093536,0.18325263475872736,0.5209093163864938
0.30332507308086903,0.19697412804925069,0.5047958767311693
0.3021084150360294,0.20468676931826751,0.49358000835266586
0.3068697154810968,0.21938196613357094,0.476336043143294
0.3100086654665909,0.24631855954746526,0.46019840260060235
0.2977111513166455,0.23939067122296884,0.4699178813861537
0.30952938548403175,0.23983243861375225,0.478004583117048
0.28710965233527286,0.2329959706190192,0.49043390936320386
0.3017595516902079,0.24368753498162687,0.4784181371759422
0.29443680341814665,0.23492799533180903,0.48891538703433884
0.2765682649846201,0.2374307000406614,0.48383952629686017
0.2781772522514031,0.24211211742529465,0.4853212699554109
0.2730660880827922,0.23888501103886975,0.49595065037202946
0.25963841244915015,0.23517538461073234,0.5160119904204007
0.2514376313864201,0.23443895499401238,0.5217220534101846
0.2587225825873397,0.24507501741776722,0.5073058481569158
0.27484337766162625,0.2290538510282576,0.5059842500643018
0.2765337101136368,0.22157783460246827,0.5244540115536983
0.2775261386822052,0.21765964376557634,0.5247106631474799
0.2723548221316522,0.21888387383318572,0.5285554293005575
0.27357031157664224,0.20836827171857092,0.5382788524232134
0.26589379600138713,0.21706079776955645,0.5325035774293209
0.27291867646418616,0.19457407433097665,0.5386292748569288
0.2673005553395446,0.1759241283445834,0.5470389479097856
0.26412957914715784,0.18054886090980124,0.5451400079152042
0.27644478319940186,0.18189882873552715,0.5405111023090788
0.2727779835942521,0.20336325963187007,0.5365816122495163
0.2785134931187282,0.197069933509209,0.542622233645536
0.2945745849999034,0.20068942350332292,0.5202914207860877
0.3134222383440231,0.20384924685013983,0.4927679296176216
0.31299261321423005,0.19377506104463157,0.4925386424602702
0.2955339506564398,0.1913084918874918,0.4875780730817475
0.2962023451179586,0.19041185592807755,0.5001631317144664
0.3013883269556392,0.17939202030611084,0.5160996754819736
0.28109235882504774,0.21012273994603137,0.5125399850031195
0.26621548443943893,0.20968348979609894,0.5191233016118172
0.2822784388633073,0.199846162893769,0.5139121215641168
0.27651035695075393,0.21592382882374123,0.5083357478576762
0.2969338679405691,0.2292997818584706,0.4885105695180367
0.2744966872651977,0.2492193986901708,0.48087969002785336
0.30232407154006385,0.24991494186377877,0.47303432151505476
0.2878305979748687,0.2480827719262327,0.4797342295579953
0.2917372968357657,0.2314699228689741,0.5020835055110953
0.2907506430663871,0.2253438753892826,0.47893210663339536
0.27470816119994695,0.2389037288843655,0.49369445563285613
0.2937914142986022,0.24163969668266735,0.49280454648193894
0.2806768954606025,0.25236113187241044,0.4790987698528217
0.2737329381596334,0.2600581311097768,0.4851737587066998
0.2792989013775594,0.22760565936731103,0.48528744897864956
0.27467988515921693,0.22191000196991306,0.5045585786013146
0.27770728729444394,0.23397971501506276,0.4994819431879361
0.280801156375139,0.21252706654226844,0.503709283020359
0.27764669003418146,0.2125468959134189,0.5110523627523544
0.30361296488567996,0.21275788582957114,0.5035918985373298
0.3190282363157204,0.21350159512197794,0.4918717826288976
0.282122858706661,0.23131812294183002,0.49832266039447665
0.2822239609549022,0.21442441824354344,0.49623695943019946
0.29550059954722746,0.24051003232962612,0.48182454634557326
0.30378900574142625,0.22693860321891554,0.49696832661333884
0.31103850209618505,0.24057834686707083,0.48763075605132056
0.30288060270278644,0.22412689465721414,0.46829556794756355
0.30425273881324305,0.2313641180460148,0.48161700801214946
0.31327004474842324,0.21442913590683588,0.48266944037211074
0.30252727947322733,0.2277835960126528,0.4902651290030655
0.2927350762844101,0.2297658027699206,0.4911526556385713
0.29860367862586096,0.21981142001798543,0.4797349467761315
0.3159135025207448,0.21470527368441483,0.47921261305701773
0.3064756978214117,0.20100692401237727,0.4856974104266689
0.27809400790511896,0.22550164593912983,0.4936273497432064
0.2683183675674808,0.22421280260299337,0.4987204027197416
0.2406565837131484,0.22729359828257376,0.536719169729483
0.24857618242851445,0.2320560670948945,0.5185310064379517
0.2635284897363436,0.23731192471880747,0.5206258895147385
0.2511414739729929,0.24054426000019963,0.5243189332818868
0.2637427916491323,0.24573721621900713,0.5081703777988026
0.26949677721004717,0.2348288990345607,0.5089829726556484
0.27587769016273705,0.23835609964153176,0.4944606911401842
0.28293156359310634,0.23173168572838834,0.4964962048273364
0.2831912684734652,0.21418250883033021,0.5083380489307407
0.2683615840554483,0.23156681082337616,0.515400384090682
0.2829634448097963,0.20508036715755812,0.5107297527448358
0.27852451147853124,0.22203264431207986,0.5171968779945739
0.2732171376543672,0.22292473124742845,0.5089162587292612
0.26646238281957796,0.2064025008252033,0.5266228089705166
0.2636216566491831,0.2046472860964437,0.5503241956732158
0.2534563427117322,0.1879687266130585,0.5626293152158237
0.2404207641126882,0.18360580113706387,0.5644754617584758
0.24390162908650717,0.18065222260206182,0.5724264489619117
0.26393815966519835,0.18246431019374643,0.5463921732870354
0.26076467188178964,0.18134497626786766,0.5434027150543348
0.2419414287927181,0.210704224499921,0.5299449263618781
0.24955996604652392,0.2148396330841443,0.546223643893696
0.27241370684171856,0.20602475094752512,0.5278387905336068
0.28889993490040194,0.19460295537187702,0.5261824591142485
0.3051344520563412,0.19598378890729573,0.506437833538474
0.33305487269712236,0.19693542017171745,0.475971439060823
0.31332819276336343,0.21897557691640518,0.4936266505278733
0.31877470887651566,0.2144694346899804,0.4665555385293693
0.33113071914366815,0.20921870635704778,0.4699236745002251
0.3314524642754774,0.22827482517588016,0.4485737058023775
0.3420152133309096,0.2551369285174736,0.42767826074643156
0.3463144888053585,0.25765663620988666,0.42377614733968316
0.3498378131951308,0.2454345027091317,0.42214738213143926
0.35475776274757853,0.22486245754974984,0.4264227894147367
0.35659145731392133,0.22978539733901895,0.43666766476811125
0.35717825670496006,0.22009220462245713,0.4284088398528504
0.3382399117045292,0.2224852106913948,0.43094977905004367
0.3339871570838549,0.22665436708487757,0.4284820598858329
0.32155371511294945,0.2395326967314535,0.42652831407412767
0.311264568007358,0.2521069168605529,0.4607676100053978
0.3012816805711345,0.25555389104778825,0.46371386694542377
0.308683853986374,0.23593325496881035,0.4795117724020194
0.3142019255463526,0.23817655342658356,0.4552823933491881
0.3023311410771659,0.23254358663319968,0.47989807073360413
0.3094508541124762,0.21815428739333606,0.48478101604905127
0.3034269921511689,0.2219055032552734,0.48446034262412
0.307286802503017,0.22859512222181497,0.4806921075828991
0.3087231441130153,0.239332617767447,0.46374615359630905
0.315590425255237,0.24122279691852025,0.4651672568081009
0.3135758252999891,0.23174720967102913,0.46912313832408603
0.32351251521306046,0.22137853160474003,0.46270343889128024
0.3544204146063598,0.22516467271717555,0.4483927274334704
0.3426929626193622,0.22322815620883477,0.445272214297132
0.3311290861827847,0.23232294868510572,0.4413010636568453
0.3271676953541381,0.2534525974742838,0.4414832617207793
0.30075113250145763,0.270397131140156,0.45303683558631574
0.28386031207783874,0.27207211443197304,0.4729469719199982
0.28848125488044923,0.25106811455491984,0.4718370515445965
0.3030567359947242,0.23428806446556832,0.4707435254777945
0.303754863499273,0.23288241311015873,0.4830191676383894
0.30425799550388183,0.22782315985650048,0.48223102953667335
0.319999740572336,0.23091685755395508,0.46091467999964325
0.348028420010872,0.2129356304338633,0.45725842033062125
0.32529332473115913,0.2158056858339269,0.45575484915243525
0.32919700339732344,0.22317604089264872,0.4643518523547116
0.3258303031897913,0.2016789893411678,0.47064040905504084
0.30153684429635225,0.21159911475572704,0.4857311109947578
0.3059440491326864,0.20736582605975162,0.506626957425848
0.28732289839241404,0.2094423692683136,0.5157304947353177
0.2917874118432126,0.2132908912425558,0.5032974742957819
0.2848688660937333,0.21736193893218209,0.4961372973447173
0.3108896747419583,0.2246366423581878,0.48340855429538954
0.29784900256232233,0.21451714506284075,0.49123568776466614
0.29452688047549075,0.22236105220355284,0.48929119475592825
0.2948024134336665,0.21150920917505808,0.5123598519887448
0.2997747470608522,0.22117103969381557,0.48760758864355497
0.28589061900175217,0.22386287414983488,0.4998928474144451
0.2974536364162716,0.2035447875552246,0.4968488560691836
0.2955212340377557,0.2044997596442363,0.509400444623033
0.29174248463332714,0.19864660981340337,0.5072088943699292
0.30280538732204304,0.19989487812159254,0.5052475073597873
0.2805265759964954,0.18708604092004072,0.5241469962599155
0.2739879519168295,0.18884755900858208,0.5365808825005617
0.2637064997532959,0.18228768330370956,0.5463111509427391
0.25801282095605466,0.18394475555139808,0.5591912088090021
0.2435926128300208,0.18273093364634496,0.5662293591815004
0.24087943120469354,0.1984463804181755,0.5688873835594849
0.23911192243286192,0.19674844546215195,0.5640180104059982
0.2448943854205414,0.19822023450185094,0.5576367642344425
0.24990071597839872,0.20888633301385817,0.5545070162604718
0.2489813048200261,0.19299424629308104,0.56296225447008
0.24030217457653805,0.21186265212801708,0.5539635915659402
0.24870857120141884,0.20923667724497844,0.5299021045647955
0.2664014167631873,0.2069370210233748,0.5279744441972183
0.26966918269085155,0.21050352440068743,0.5349899824296928
0.2606560634683625,0.21508351679119295,0.5131435201589865
0.2660182161427271,0.219286268644803,0.5045907633404526
0.27096709633037025,0.21038461324515018,0.505060484847079
0.2767623049229712,0.2389597955435412,0.5144485681597168
0.296160329637713,0.24669970196063698,0.48176283136538245
0.3043963512097295,0.23163909640160646,0.4803256879467993
0.29631391395012957,0.23674057995346515,0.488804347749556
